Rank,Release Group,Worldwide,Domestic,%,Foreign,%
569,Smoke & Mirrors,"$3,054,505",-,-,"$3,054,505",100%
570,Un Natale al Sud,"$3,020,675",-,-,"$3,020,675",100%
571,Someone to Talk To,"$3,000,903",-,-,"$3,000,903",100%
572,Odd Job,"$2,987,328",-,-,"$2,987,328",100%
573,Twisted Justice,"$2,985,774",-,-,"$2,985,774",100%
574,Long Long Time Ago,"$2,951,207",-,-,"$2,951,207",100%
575,Shippû rondo,"$2,940,357",-,-,"$2,940,357",100%
576,A Kid,"$2,922,126",-,-,"$2,922,126",100%
577,150 Milligrams,"$2,918,159",-,-,"$2,918,159",100%
578,Branagh Theatre Live: The Winter's Tale,"$2,862,492",-,-,"$2,862,492",100%
579,The Oscar Nominated Short Films 2016: Live Action,"$2,850,840","$2,816,816",98.8%,"$34,024",1.2%
580,Remember You,"$2,845,124","$14,814",0.5%,"$2,830,310",99.5%
581,Robot Sound,"$2,843,718",-,-,"$2,843,718",100%
582,Personal Shopper,"$2,840,408","$1,305,195",46%,"$1,535,213",54%
583,McDull: Rise of the Rice Cooker,"$2,838,514",-,-,"$2,838,514",100%
584,Tatort: Tschiller: Off Duty,"$2,814,748",-,-,"$2,814,748",100%
585,Island of Lemurs: Madagascar 2016 Re-release,"$2,794,321",-,-,"$2,794,321",100%
586,Sing My Life,"$2,755,954",-,-,"$2,755,954",100%
587,Zip & Zap and the Captain's Island,"$2,751,812",-,-,"$2,751,812",100%
588,Battle for Incheon: Operation Chromite,"$2,749,918","$1,023,348",37.2%,"$1,726,570",62.8%
589,Armor Hero Captor King,"$2,740,076",-,-,"$2,740,076",100%
590,Mees Kees langs de lijn,"$2,730,199",-,-,"$2,730,199",100%
591,Ikinci Sans,"$2,705,801",-,-,"$2,705,801",100%
592,Under the Sicily Sun,"$2,698,994",-,-,"$2,698,994",100%
593,Conni & Co.,"$2,657,165",-,-,"$2,657,165",100%
594,Hillsong: Let Hope Rise,"$2,649,761","$2,394,386",90.4%,"$255,375",9.6%
595,Slaba plec?,"$2,644,199",-,-,"$2,644,199",100%
596,A Boyfriend for My Wife,"$2,636,068",-,-,"$2,636,068",100%
597,Ded Moroz. Bitva Magov,"$2,632,583",-,-,"$2,632,583",100%
598,Mais Forte que o Mundo: A História de José Aldo,"$2,612,004",-,-,"$2,612,004",100%
599,Fallen,"$2,578,927",-,-,"$2,578,927",100%
600,Schweinskopf al dente,"$2,571,219",-,-,"$2,571,219",100%
601,Dad in Training,"$2,548,238",-,-,"$2,548,238",100%
602,El Jeremías,"$2,540,144","$650,465",25.6%,"$1,889,679",74.4%
603,El Coco,"$2,537,462",-,-,"$2,537,462",100%
604,Roza of Smyrna,"$2,532,773",-,-,"$2,532,773",100%
605,Please Get Married with My Wife,"$2,528,431",-,-,"$2,528,431",100%
606,O Vendedor de Sonhos,"$2,526,180",-,-,"$2,526,180",100%
607,Chempiony: Bystree. Vyshe. Silnee,"$2,520,972",-,-,"$2,520,972",100%
608,Kantai Collection: KanColle Movie,"$2,516,283",-,-,"$2,516,283",100%
609,Do Not Run the Thief,"$2,503,510",-,-,"$2,503,510",100%
610,Dirty Dancing 2016 Re-release,"$2,490,700",-,-,"$2,490,700",100%
611,Bir Baba Hindu,"$2,483,680",-,-,"$2,483,680",100%
612,Lída Baarová,"$2,480,082",-,-,"$2,480,082",100%
613,Se mi lasci non vale,"$2,479,399",-,-,"$2,479,399",100%
614,Encore heureux,"$2,434,473",-,-,"$2,434,473",100%
615,The Unknown Girl,"$2,432,640","$150,549",6.2%,"$2,282,091",93.8%
616,Italian Race,"$2,412,312",-,-,"$2,412,312",100%
617,Spicy Hot in Love,"$2,385,191",-,-,"$2,385,191",100%
618,Non si ruba a casa dei ladri,"$2,359,147",-,-,"$2,359,147",100%
619,Gantz: O,"$2,359,127",-,-,"$2,359,127",100%
620,Vai que dá certo 2,"$2,353,642",-,-,"$2,353,642",100%
621,La tour 2 contrôle infernale,"$2,351,182",-,-,"$2,351,182",100%
622,Bizans oyunlari: Geym of Bizans,"$2,346,620",-,-,"$2,346,620",100%
623,The Fury of a Patient Man,"$2,341,847",-,-,"$2,341,847",100%
624,Smolensk,"$2,336,032",-,-,"$2,336,032",100%
625,A Aa,"$2,313,043","$2,313,043",100%,-,-
626,Blood of Youth,"$2,302,688",-,-,"$2,302,688",100%
627,O Shaolin do Sertão,"$2,300,185",-,-,"$2,300,185",100%
628,Tiramisù,"$2,299,588",-,-,"$2,299,588",100%
629,Divines,"$2,297,612",-,-,"$2,297,612",100%
630,Elis,"$2,295,553",-,-,"$2,295,553",100%
631,Rock on 2,"$2,293,659","$98,868",4.3%,"$2,194,791",95.7%
632,American Honey,"$2,290,649","$663,246",29%,"$1,627,403",71%
633,The Last Family,"$2,284,311",-,-,"$2,284,311",100%
634,Home Alone,"$2,273,682",-,-,"$2,273,682",100%
635,Please Open Your Window,"$2,271,771",-,-,"$2,271,771",100%
636,Status: Svoboden,"$2,267,640",-,-,"$2,267,640",100%
637,Something New,"$2,255,165",-,-,"$2,255,165",100%
638,No culpes al karma de lo que te pasa por gilipollas,"$2,242,471","$5,614",0.3%,"$2,236,857",99.7%
639,La cena di Natale,"$2,236,363",-,-,"$2,236,363",100%
640,Heal the Living,"$2,223,529","$3,176",0.1%,"$2,220,353",99.9%
641,The Insanity,"$2,197,630",-,-,"$2,197,630",100%
642,Party Town,"$2,190,829",-,-,"$2,190,829",100%
643,USS Indianapolis: Men of Courage,"$2,158,568",-,-,"$2,158,568",100%
644,Stuck with a Perfect Woman,"$2,141,546",-,-,"$2,141,546",100%
645,My Scientology Movie,"$2,130,866","$22,936",1.1%,"$2,107,930",98.9%
646,I.T.,"$2,128,301",-,-,"$2,128,301",100%
647,Porta dos Fundos: Contrato Vitalício,"$2,127,303",-,-,"$2,127,303",100%
648,Space Panda 3,"$2,124,913",-,-,"$2,124,913",100%
649,100 Meters,"$2,091,517",-,-,"$2,091,517",100%
650,The Olive Tree,"$2,090,232",-,-,"$2,090,232",100%
651,Equals,"$2,084,628","$33,258",1.6%,"$2,051,370",98.4%
652,High Strung,"$2,084,451","$53,447",2.6%,"$2,031,004",97.4%
653,I'm Not Ashamed,"$2,082,980","$2,082,980",100%,-,-
654,The Last Ride,"$2,073,210",-,-,"$2,073,210",100%
655,Behind the Yellow Line,"$2,069,000",-,-,"$2,069,000",100%
656,Man of the Gold Medal,"$2,064,078",-,-,"$2,064,078",100%
657,American Pastoral,"$2,063,436","$544,098",26.4%,"$1,519,338",73.6%
658,Misconduct,"$2,049,761",-,-,"$2,049,761",100%
659,Being 17,"$2,045,219","$52,713",2.6%,"$1,992,506",97.4%
660,At the End of the Tunnel,"$2,039,463",-,-,"$2,039,463",100%
661,How to Grow Up Despite Your Parents,"$2,038,275",-,-,"$2,038,275",100%
662,Seoul Station,"$2,021,735",-,-,"$2,021,735",100%
663,Graduation,"$2,015,002","$175,975",8.7%,"$1,839,027",91.3%
664,Little Men,"$2,008,649","$702,537",35%,"$1,306,112",65%
665,Kill Time,"$2,002,591",-,-,"$2,002,591",100%
666,A Prominent Patient,"$2,000,121",-,-,"$2,000,121",100%
667,Greater,"$2,000,093","$2,000,093",100%,-,-
668,1898: Our Last Men in the Philippines,"$1,995,045","$2,848",0.1%,"$1,992,197",99.9%
669,Doing Good,"$1,981,888",-,-,"$1,981,888",100%
670,Heaven Will Wait,"$1,981,458",-,-,"$1,981,458",100%
671,Frog Story,"$1,978,239",-,-,"$1,978,239",100%
672,Team Spirit,"$1,966,165",-,-,"$1,966,165",100%
673,The Dancer,"$1,960,510",-,-,"$1,960,510",100%
674,Housefull 3,"$1,944,262","$1,326,999",68.3%,"$617,263",31.7%
675,In My Father's Garden,"$1,941,580",-,-,"$1,941,580",100%
676,28 Days Later... 2016 Re-release,"$1,941,549",-,-,"$1,941,549",100%
677,Toro,"$1,941,305",-,-,"$1,941,305",100%
678,That's Not Cheating,"$1,938,977",-,-,"$1,938,977",100%
679,Hide and Never Seek,"$1,919,930",-,-,"$1,919,930",100%
680,The Canterville Ghost,"$1,918,805",-,-,"$1,918,805",100%
681,Dönerse Senindir,"$1,904,967",-,-,"$1,904,967",100%
682,Sweet Dreams,"$1,898,410",-,-,"$1,898,410",100%
683,In the Forests of Siberia,"$1,891,986",-,-,"$1,891,986",100%
684,The Aquatic Effect,"$1,879,961",-,-,"$1,879,961",100%
685,Purple Rain 2016 Re-release,"$1,868,929","$1,868,075",100%,$854,<0.1%
